icd_code,icd_version,long_title
0Y0D4KZ,10,"Alteration of Left Upper Leg with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach"
0Y0G3JZ,10,"Alteration of Left Knee Region with Synthetic Substitute, Percutaneous Approach"
0Y353ZZ,10,"Control Bleeding in Right Inguinal Region, Percutaneous Approach"
0Y6M0ZF,10,"Detachment at Right Foot, Partial 5th Ray, Open Approach"
0Y993ZX,10,"Drainage of Right Lower Extremity, Percutaneous Approach, Diagnostic"
0Y9C4ZZ,10,"Drainage of Right Upper Leg, Percutaneous Endoscopic Approach"
0Y9L40Z,10,"Drainage of Left Ankle Region with Drainage Device, Percutaneous Endoscopic Approach"
0Y9M4ZX,10,"Drainage of Right Foot, Percutaneous Endoscopic Approach, Diagnostic"
0Y9N4ZX,10,"Drainage of Left Foot, Percutaneous Endoscopic Approach, Diagnostic"
0YB50ZX,10,"Excision of Right Inguinal Region, Open Approach, Diagnostic"
0YBJ3ZX,10,"Excision of Left Lower Leg, Percutaneous Approach, Diagnostic"
0YHD03Z,10,"Insertion of Infusion Device into Left Upper Leg, Open Approach"
0YHF33Z,10,"Insertion of Infusion Device into Right Knee Region, Percutaneous Approach"
0YJ00ZZ,10,"Inspection of Right Buttock, Open Approach"
0YJ90ZZ,10,"Inspection of Right Lower Extremity, Open Approach"
0YJNXZZ,10,"Inspection of Left Foot, External Approach"
0YP94JZ,10,"Removal of Synthetic Substitute from Right Lower Extremity, Percutaneous Endoscopic Approach"
0YP94KZ,10,"Removal of Nonautologous Tissue Substitute from Right Lower Extremity, Percutaneous Endoscopic Approach"
0YPB3JZ,10,"Removal of Synthetic Substitute from Left Lower Extremity, Percutaneous Approach"
0YQD0ZZ,10,"Repair Left Upper Leg, Open Approach"
0YQE0ZZ,10,"Repair Bilateral Femoral Region, Open Approach"
0YQL3ZZ,10,"Repair Left Ankle Region, Percutaneous Approach"
0YU107Z,10,"Supplement Left Buttock with Autologous Tissue Substitute, Open Approach"
0YUL4JZ,10,"Supplement Left Ankle Region with Synthetic Substitute, Percutaneous Endoscopic Approach"
0YUM07Z,10,"Supplement Right Foot with Autologous Tissue Substitute, Open Approach"
0YUN07Z,10,"Supplement Left Foot with Autologous Tissue Substitute, Open Approach"
0YUX0KZ,10,"Supplement Right 5th Toe with Nonautologous Tissue Substitute, Open Approach"
10900ZU,10,"Drainage of Amniotic Fluid, Diagnostic from Products of Conception, Open Approach"
10908Z9,10,"Drainage of Fetal Blood from Products of Conception, Via Natural or Artificial Opening Endoscopic"
10J10ZZ,10,"Inspection of Products of Conception, Retained, Open Approach"
10Q08YM,10,"Repair Gastrointestinal System in Products of Conception with Other Device, Via Natural or Artificial Opening Endoscopic"
10Q08ZY,10,"Repair Other Body System in Products of Conception, Via Natural or Artificial Opening Endoscopic"
10T23ZZ,10,"Resection of Products of Conception, Ectopic, Percutaneous Approach"
10Y04ZP,10,"Transplantation of Endocrine System into Products of Conception, Percutaneous Endoscopic Approach"
2W04X0Z,10,Change Traction Apparatus on Chest Wall
2W07X5Z,10,Change Packing Material on Left Inguinal Region
2W0DX1Z,10,Change Splint on Left Lower Arm
2W0PX4Z,10,Change Bandage on Left Upper Leg
2W3FX2Z,10,Immobilization of Left Hand using Cast
2W4HX5Z,10,Packing of Left Thumb using Packing Material
2W58X5Z,10,Removal of Packing Material on Right Upper Extremity
2W5DX2Z,10,Removal of Cast on Left Lower Arm
2W5EX4Z,10,Removal of Bandage on Right Hand
2W5PXYZ,10,Removal of Other Device on Left Upper Leg
2W5UX3Z,10,Removal of Brace on Right Toe
2W61X0Z,10,Traction of Face using Traction Apparatus
2W6HX0Z,10,Traction of Left Thumb using Traction Apparatus
2W6NXZZ,10,Traction of Right Upper Leg
2Y54X5Z,10,Removal of Female Genital Tract Packing Material
30230P1,10,"Transfusion of Nonautologous Frozen Red Cells into Peripheral Vein, Open Approach"
30233G2,10,"Transfusion of Allogeneic Related Bone Marrow into Peripheral Vein, Percutaneous Approach"
30233X3,10,"Transfusion of Allogeneic Unrelated Cord Blood Stem Cells into Peripheral Vein, Percutaneous Approach"
30243Q1,10,"Transfusion of Nonautologous White Cells into Central Vein, Percutaneous Approach"
3E013TZ,10,"Introduction of Destructive Agent into Subcutaneous Tissue, Percutaneous Approach"
3E033GN,10,"Introduction of Blood Brain Barrier Disruption Substance into Peripheral Vein, Percutaneous Approach"
3E040GC,10,"Introduction of Other Therapeutic Substance into Central Vein, Open Approach"
3E0530M,10,"Introduction of Monoclonal Antibody into Peripheral Artery, Percutaneous Approach"
3E060RZ,10,"Introduction of Antiarrhythmic into Central Artery, Open Approach"
3E06302,10,"Introduction of High-dose Interleukin-2 into Central Artery, Percutaneous Approach"
3E0A3GC,10,"Introduction of Other Therapeutic Substance into Bone Marrow, Percutaneous Approach"
3E0CX05,10,"Introduction of Other Antineoplastic into Eye, External Approach"
3E0D73Z,10,"Introduction of Anti-inflammatory into Mouth and Pharynx, Via Natural or Artificial Opening"
3E0F304,10,"Introduction of Liquid Brachytherapy Radioisotope into Respiratory Tract, Percutaneous Approach"
3E0J37Z,10,"Introduction of Electrolytic and Water Balance Substance into Biliary and Pancreatic Tract, Percutaneous Approach"
3E0J705,10,"Introduction of Other Antineoplastic into Biliary and Pancreatic Tract, Via Natural or Artificial Opening"
3E0K3HZ,10,"Introduction of Radioactive Substance into Genitourinary Tract, Percutaneous Approach"
3E0L7SF,10,"Introduction of Other Gas into Pleural Cavity, Via Natural or Artificial Opening"
3E0P36Z,10,"Introduction of Nutritional Substance into Female Reproductive, Percutaneous Approach"
3E0P3TZ,10,"Introduction of Destructive Agent into Female Reproductive, Percutaneous Approach"
3E0R33Z,10,"Introduction of Anti-inflammatory into Spinal Canal, Percutaneous Approach"
3E0S305,10,"Introduction of Other Antineoplastic into Epidural Space, Percutaneous Approach"
3E0S3TZ,10,"Introduction of Destructive Agent into Epidural Space, Percutaneous Approach"
3E0V3BZ,10,"Introduction of Anesthetic Agent into Bones, Percutaneous Approach"
3E1F88Z,10,"Irrigation of Respiratory Tract using Irrigating Substance, Via Natural or Artificial Opening Endoscopic"
3E1K38X,10,"Irrigation of Genitourinary Tract using Irrigating Substance, Percutaneous Approach, Diagnostic"
4A033B1,10,"Measurement of Arterial Pressure, Peripheral, Percutaneous Approach"
4A033J3,10,"Measurement of Arterial Pulse, Pulmonary, Percutaneous Approach"
4A043R1,10,"Measurement of Venous Saturation, Peripheral, Percutaneous Approach"
4A097LZ,10,"Measurement of Respiratory Volume, Via Natural or Artificial Opening"
4A0D73Z,10,"Measurement of Urinary Contractility, Via Natural or Artificial Opening"
4A0D8LZ,10,"Measurement of Urinary Volume, Via Natural or Artificial Opening Endoscopic"
4A11X4G,10,"Monitoring of Peripheral Nervous Electrical Activity, Intraoperative, External Approach"
4A1975Z,10,"Monitoring of Respiratory Flow, Via Natural or Artificial Opening"
5A1223Z,10,"Performance of Cardiac Pacing, Continuous"
6A3Z0ZZ,10,"Hyperthermia, Single"
7W02X1Z,10,Osteopathic Treatment of Thoracic Region using Fascial Release
9WB2XDZ,10,"Chiropractic Manipulation of Thoracic Region, Extra-Articular"
9WB4XJZ,10,"Chiropractic Manipulation of Sacrum, Long and Short Lever Specific Contact"
B020Y0Z,10,"Computerized Tomography (CT Scan) of Brain using Other Contrast, Unenhanced and Enhanced"
B211YZZ,10,Fluoroscopy of Multiple Coronary Arteries using Other Contrast
B30B0ZZ,10,Plain Radiography of Left External Carotid Artery using High Osmolar Contrast
B30N1ZZ,10,Plain Radiography of Other Upper Arteries using Low Osmolar Contrast
B30R0ZZ,10,Plain Radiography of Intracranial Arteries using High Osmolar Contrast
B31C1ZZ,10,Fluoroscopy of Bilateral External Carotid Arteries using Low Osmolar Contrast
B417010,10,"Fluoroscopy of Left Renal Artery using High Osmolar Contrast, Laser Intraoperative"
B41FYZZ,10,Fluoroscopy of Right Lower Extremity Arteries using Other Contrast
B41J010,10,"Fluoroscopy of Other Lower Arteries using High Osmolar Contrast, Laser Intraoperative"
B430YZZ,10,Magnetic Resonance Imaging (MRI) of Abdominal Aorta using Other Contrast
B431ZZZ,10,Magnetic Resonance Imaging (MRI) of Celiac Artery
B5081ZZ,10,Plain Radiography of Superior Vena Cava using Low Osmolar Contrast
B5101ZA,10,"Fluoroscopy of Epidural Veins using Low Osmolar Contrast, Guidance"
B515YZZ,10,Fluoroscopy of Bilateral Jugular Veins using Other Contrast
B517ZZZ,10,Fluoroscopy of Left Subclavian Vein
B518ZZA,10,"Fluoroscopy of Superior Vena Cava, Guidance"
B51C0ZZ,10,Fluoroscopy of Left Lower Extremity Veins using High Osmolar Contrast
B51J1ZA,10,"Fluoroscopy of Right Renal Vein using Low Osmolar Contrast, Guidance"
B51JZZZ,10,Fluoroscopy of Right Renal Vein
B51K0ZA,10,"Fluoroscopy of Left Renal Vein using High Osmolar Contrast, Guidance"
B51KYZZ,10,Fluoroscopy of Left Renal Vein using Other Contrast
B51R1ZZ,10,Fluoroscopy of Left Pulmonary Vein using Low Osmolar Contrast
B51RZZZ,10,Fluoroscopy of Left Pulmonary Vein
B51TYZZ,10,Fluoroscopy of Portal and Splanchnic Veins using Other Contrast
B52J0ZZ,10,Computerized Tomography (CT Scan) of Right Renal Vein using High Osmolar Contrast
B52L10Z,10,"Computerized Tomography (CT Scan) of Bilateral Renal Veins using Low Osmolar Contrast, Unenhanced and Enhanced"
B52Q0ZZ,10,Computerized Tomography (CT Scan) of Right Pulmonary Vein using High Osmolar Contrast
B53DY0Z,10,"Magnetic Resonance Imaging (MRI) of Bilateral Lower Extremity Veins using Other Contrast, Unenhanced and Enhanced"
B53MZZZ,10,Magnetic Resonance Imaging (MRI) of Right Upper Extremity Veins
B547ZZZ,10,Ultrasonography of Left Subclavian Vein
B837Y0Z,10,"Magnetic Resonance Imaging (MRI) of Bilateral Eyes using Other Contrast, Unenhanced and Enhanced"
B9090ZZ,10,Plain Radiography of Bilateral Submandibular Glands using High Osmolar Contrast
B922YZZ,10,Computerized Tomography (CT Scan) of Paranasal Sinuses using Other Contrast
B93JY0Z,10,"Magnetic Resonance Imaging (MRI) of Larynx using Other Contrast, Unenhanced and Enhanced"
B93JYZZ,10,Magnetic Resonance Imaging (MRI) of Larynx using Other Contrast
BB3,10,"Imaging, Respiratory System, Magnetic Resonance Imaging (MRI)"
BD47ZZZ,10,Ultrasonography of Gastrointestinal Tract
BF100ZZ,10,Fluoroscopy of Bile Ducts using High Osmolar Contrast
BF35Y0Z,10,"Magnetic Resonance Imaging (MRI) of Liver using Other Contrast, Unenhanced and Enhanced"
BF4,10,"Imaging, Hepatobiliary System and Pancreas, Ultrasonography"
BG2300Z,10,"Computerized Tomography (CT Scan) of Parathyroid Glands using High Osmolar Contrast, Unenhanced and Enhanced"
BH060ZZ,10,Plain Radiography of Left Multiple Mammary Ducts using High Osmolar Contrast
BL32YZZ,10,Magnetic Resonance Imaging (MRI) of Upper Extremity Tendons using Other Contrast
BN0HZZZ,10,Plain Radiography of Multiple Teeth
BP07ZZZ,10,Plain Radiography of Left Scapula
BP2A1ZZ,10,Computerized Tomography (CT Scan) of Right Humerus using Low Osmolar Contrast
BP2Y1ZZ,10,Computerized Tomography (CT Scan) of Left Ribs using Low Osmolar Contrast
BQ08YZZ,10,Plain Radiography of Left Knee using Other Contrast
BQ0KZZZ,10,Plain Radiography of Left Calcaneus
BQ0X0ZZ,10,Plain Radiography of Right Foot/Toe Joint using High Osmolar Contrast
BQ17YZZ,10,Fluoroscopy of Right Knee using Other Contrast
BQ27ZZZ,10,Computerized Tomography (CT Scan) of Right Knee
BQ3FYZZ,10,Magnetic Resonance Imaging (MRI) of Left Lower Leg using Other Contrast
BQ3GY0Z,10,"Magnetic Resonance Imaging (MRI) of Right Ankle using Other Contrast, Unenhanced and Enhanced"
BR020ZZ,10,Plain Radiography of Thoracic Disc(s) using High Osmolar Contrast
BR39Y0Z,10,"Magnetic Resonance Imaging (MRI) of Lumbar Spine using Other Contrast, Unenhanced and Enhanced"
BT1C0ZZ,10,Fluoroscopy of Ileal Diversion Loop using High Osmolar Contrast
BU121ZZ,10,Fluoroscopy of Bilateral Fallopian Tubes using Low Osmolar Contrast
BV0,10,"Imaging, Male Reproductive System, Plain Radiography"
BW191ZZ,10,Fluoroscopy of Head and Neck using Low Osmolar Contrast
BW2FZZZ,10,Computerized Tomography (CT Scan) of Neck
BW30Y0Z,10,"Magnetic Resonance Imaging (MRI) of Abdomen using Other Contrast, Unenhanced and Enhanced"
BW33Y0Z,10,"Magnetic Resonance Imaging (MRI) of Chest using Other Contrast, Unenhanced and Enhanced"
BY30Y0Z,10,"Magnetic Resonance Imaging (MRI) of Fetal Head using Other Contrast, Unenhanced and Enhanced"
C030KZZ,10,Positron Emission Tomographic (PET) Imaging of Brain using Fluorine 18 (F-18)
C21YYZZ,10,Planar Nuclear Medicine Imaging of Heart using Other Radionuclide
C226YZZ,10,Tomographic (Tomo) Nuclear Medicine Imaging of Right and Left Heart using Other Radionuclide
C23GYZZ,10,Positron Emission Tomographic (PET) Imaging of Myocardium using Other Radionuclide
C23YYZZ,10,Positron Emission Tomographic (PET) Imaging of Heart using Other Radionuclide
C7221ZZ,10,Tomographic (Tomo) Nuclear Medicine Imaging of Spleen using Technetium 99m (Tc-99m)
C763YZZ,10,Nonimaging Nuclear Medicine Assay of Blood using Other Radionuclide
CB12VZZ,10,Planar Nuclear Medicine Imaging of Lungs and Bronchi using Xenon 133 (Xe-133)
CG2,10,"Nuclear Medicine, Endocrine System, Tomographic (Tomo) Nuclear Medicine Imaging"
CH11YZZ,10,Planar Nuclear Medicine Imaging of Left Breast using Other Radionuclide
CW14DZZ,10,Planar Nuclear Medicine Imaging of Chest and Abdomen using Indium 111 (In-111)
CW1B1ZZ,10,Planar Nuclear Medicine Imaging of Head and Neck using Technetium 99m (Tc-99m)
CW2BYZZ,10,Tomographic (Tomo) Nuclear Medicine Imaging of Head and Neck using Other Radionuclide
D0005ZZ,10,Beam Radiation of Brain using Neutrons
D0011ZZ,10,Beam Radiation of Brain Stem using Photons 1 - 10 MeV
D0075ZZ,10,Beam Radiation of Peripheral Nerve using Neutrons
D011BB1,10,"Low Dose Rate (LDR) Brachytherapy of Brain Stem using Palladium 103 (Pd-103), Unidirectional Source"
D7042ZZ,10,Beam Radiation of Axillary Lymphatics using Photons >10 MeV
D7109BZ,10,High Dose Rate (HDR) Brachytherapy of Bone Marrow using Palladium 103 (Pd-103)
D711B9Z,10,Low Dose Rate (LDR) Brachytherapy of Thymus using Iodine 125 (I-125)
D712B7Z,10,Low Dose Rate (LDR) Brachytherapy of Spleen using Cesium 137 (Cs-137)
D714B7Z,10,Low Dose Rate (LDR) Brachytherapy of Axillary Lymphatics using Cesium 137 (Cs-137)
D71898Z,10,High Dose Rate (HDR) Brachytherapy of Inguinal Lymphatics using Iridium 192 (Ir-192)
D8109YZ,10,High Dose Rate (HDR) Brachytherapy of Eye using Other Isotope
D9056ZZ,10,Beam Radiation of Tongue using Neutron Capture
D9093ZZ,10,Beam Radiation of Soft Palate using Electrons
D91398Z,10,High Dose Rate (HDR) Brachytherapy of Hypopharynx using Iridium 192 (Ir-192)
D91697Z,10,High Dose Rate (HDR) Brachytherapy of Salivary Glands using Cesium 137 (Cs-137)
D916B9Z,10,Low Dose Rate (LDR) Brachytherapy of Salivary Glands using Iodine 125 (I-125)
D918BB1,10,"Low Dose Rate (LDR) Brachytherapy of Hard Palate using Palladium 103 (Pd-103), Unidirectional Source"
D919B9Z,10,Low Dose Rate (LDR) Brachytherapy of Soft Palate using Iodine 125 (I-125)
D91B98Z,10,High Dose Rate (HDR) Brachytherapy of Larynx using Iridium 192 (Ir-192)
D921DZZ,10,Stereotactic Other Photon Radiosurgery of Nose
D924DZZ,10,Stereotactic Other Photon Radiosurgery of Mouth
DB086ZZ,10,Beam Radiation of Diaphragm using Neutron Capture
DBY1FZZ,10,Plaque Radiation of Bronchus
DBY2FZZ,10,Plaque Radiation of Lung
DBY2KZZ,10,Laser Interstitial Thermal Therapy of Lung
DBY8KZZ,10,Laser Interstitial Thermal Therapy of Diaphragm
DD010ZZ,10,Beam Radiation of Stomach using Photons <1 MeV
DD20DZZ,10,Stereotactic Other Photon Radiosurgery of Esophagus
DF026ZZ,10,Beam Radiation of Bile Ducts using Neutron Capture
DF035ZZ,10,Beam Radiation of Pancreas using Neutrons
DF21JZZ,10,Stereotactic Gamma Beam Radiosurgery of Gallbladder
DG023ZZ,10,Beam Radiation of Adrenal Glands using Electrons
DG052ZZ,10,Beam Radiation of Thyroid using Photons >10 MeV
DG10BB1,10,"Low Dose Rate (LDR) Brachytherapy of Pituitary Gland using Palladium 103 (Pd-103), Unidirectional Source"
DG1499Z,10,High Dose Rate (HDR) Brachytherapy of Parathyroid Glands using Iodine 125 (I-125)
DG25DZZ,10,Stereotactic Other Photon Radiosurgery of Thyroid
DGY,10,"Radiation Therapy, Endocrine System, Other Radiation"
DH096ZZ,10,Beam Radiation of Buttock Skin using Neutron Capture
DM012ZZ,10,Beam Radiation of Right Breast using Photons >10 MeV
DM10BCZ,10,Low Dose Rate (LDR) Brachytherapy of Left Breast using Californium 252 (Cf-252)
DP073ZZ,10,Beam Radiation of Radius/Ulna using Electrons
DT035ZZ,10,Beam Radiation of Urethra using Neutrons
DT119YZ,10,High Dose Rate (HDR) Brachytherapy of Ureter using Other Isotope
DT21JZZ,10,Stereotactic Gamma Beam Radiosurgery of Ureter
DT22HZZ,10,Stereotactic Particulate Radiosurgery of Bladder
DU10BYZ,10,Low Dose Rate (LDR) Brachytherapy of Ovary using Other Isotope
DUY27ZZ,10,Contact Radiation of Uterus
DV1098Z,10,High Dose Rate (HDR) Brachytherapy of Prostate using Iridium 192 (Ir-192)
DV10BBZ,10,Low Dose Rate (LDR) Brachytherapy of Prostate using Palladium 103 (Pd-103)
DV11B8Z,10,Low Dose Rate (LDR) Brachytherapy of Testis using Iridium 192 (Ir-192)
DV11BYZ,10,Low Dose Rate (LDR) Brachytherapy of Testis using Other Isotope
DW0,10,"Radiation Therapy, Anatomical Regions, Beam Radiation"
DW023ZZ,10,Beam Radiation of Chest using Electrons
DW031ZZ,10,Beam Radiation of Abdomen using Photons 1 - 10 MeV
DW1XBB1,10,"Low Dose Rate (LDR) Brachytherapy of Upper Extremity using Palladium 103 (Pd-103), Unidirectional Source"
F00Z8ZZ,10,Receptive/Expressive Language Assessment
F00ZBTZ,10,Motor Speech Assessment using Aerodynamic Function Equipment
F01F5ZZ,10,Range of Motion and Joint Integrity Assessment of Integumentary System - Upper Back / Upper Extremity
F01K5ZZ,10,Range of Motion and Joint Integrity Assessment of Musculoskeletal System - Upper Back / Upper Extremity
F01L6ZZ,10,Sensory Awareness/Processing/Integrity Assessment of Musculoskeletal System - Lower Back / Lower Extremity
F01N0UZ,10,Muscle Performance Assessment of Genitourinary System using Prosthesis
F01N0YZ,10,Muscle Performance Assessment of Genitourinary System using Other Equipment
F02C7UZ,10,Aerobic Capacity and Endurance Assessment of Respiratory System - Whole Body using Prosthesis
F02Z5QZ,10,Perceptual Processing Assessment using Speech Analysis Equipment
F06Z5YZ,10,Aural Rehabilitation Treatment using Other Equipment
F0701UZ,10,Muscle Performance Treatment of Neurological System - Head and Neck using Prosthesis
F0723EZ,10,Motor Function Treatment of Neurological System - Lower Back / Lower Extremity using Orthosis
F0733UZ,10,Motor Function Treatment of Neurological System - Whole Body using Prosthesis
F0796YZ,10,Therapeutic Exercise Treatment of Respiratory System - Upper Back / Upper Extremity using Other Equipment
F07D6ZZ,10,Therapeutic Exercise Treatment of Integumentary System - Head and Neck
F07H6CZ,10,Therapeutic Exercise Treatment of Integumentary System - Whole Body using Mechanical Equipment
F07J6UZ,10,Therapeutic Exercise Treatment of Musculoskeletal System - Head and Neck using Prosthesis
F07K2FZ,10,"Coordination/Dexterity Treatment of Musculoskeletal System - Upper Back / Upper Extremity using Assistive, Adaptive, Supportive or Protective Equipment"
F07L6BZ,10,Therapeutic Exercise Treatment of Musculoskeletal System - Lower Back / Lower Extremity using Physical Agents
F07M0ZZ,10,Range of Motion and Joint Mobility Treatment of Musculoskeletal System - Whole Body
F07M2ZZ,10,Coordination/Dexterity Treatment of Musculoskeletal System - Whole Body
F07Z9UZ,10,Gait Training/Functional Ambulation Treatment using Prosthesis
F08H5CZ,10,Wound Management Treatment of Integumentary System - Whole Body using Mechanical Equipment
F08Z3DZ,10,Feeding/Eating Treatment using Electrotherapeutic Equipment
F0CZ2ZZ,10,Visual Motor Integration Treatment
F13Z41Z,10,Conditioned Play Audiometry Assessment using Audiometer
F14Z23Z,10,Monaural Hearing Aid Assessment using Tympanometer
F14Z35Z,10,Binaural Hearing Aid Assessment using Hearing Aid Selection / Fitting / Test Equipment
GZ14ZZZ,10,"Psychological Tests, Neurobehavioral and Cognitive Status"
HZ88ZZZ,10,"Medication Management for Substance Abuse Treatment, Psychiatric Medication"
HZ98ZZZ,10,"Pharmacotherapy for Substance Abuse Treatment, Psychiatric Medication"
X27S385,10,"Dilation of Left Posterior Tibial Artery with Sustained Release Drug-eluting Intraluminal Device, Percutaneous Approach, New Technology Group 5"
X27T3C5,10,"Dilation of Right Peroneal Artery with Four or More Sustained Release Drug-eluting Intraluminal Devices, Percutaneous Approach, New Technology Group 5"
XRG2092,10,"Fusion of 2 or more Cervical Vertebral Joints using Nanotextured Surface Interbody Fusion Device, Open Approach, New Technology Group 2"
XW04372,10,"Introduction of Inactivated Coagulation Factor Xa into Central Vein, Percutaneous Approach, New Technology Group 2"
XW04392,10,"Introduction of Defibrotide Sodium Anticoagulant into Central Vein, Percutaneous Approach, New Technology Group 2"
XW0DXL5,10,"Introduction of Erdafitinib Antineoplastic into Mouth and Pharynx, External Approach, New Technology Group 5"
XY0,10,"New Technology, Extracorporeal, Introduction"
0016070,10,"Bypass Cerebral Ventricle to Nasopharynx with Autologous Tissue Substitute, Open Approach"
00163K1,10,"Bypass Cerebral Ventricle to Mastoid Sinus with Nonautologous Tissue Substitute, Percutaneous Approach"
0016477,10,"Bypass Cerebral Ventricle to Urinary Tract with Autologous Tissue Substitute, Percutaneous Endoscopic Approach"
00164K3,10,"Bypass Cerebral Ventricle to Blood Vessel with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach"
00164K8,10,"Bypass Cerebral Ventricle to Bone Marrow with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach"
00874ZZ,10,"Division of Cerebral Hemisphere, Percutaneous Endoscopic Approach"
008F0ZZ,10,"Division of Olfactory Nerve, Open Approach"
009700Z,10,"Drainage of Cerebral Hemisphere with Drainage Device, Open Approach"
00974ZZ,10,"Drainage of Cerebral Hemisphere, Percutaneous Endoscopic Approach"
00983ZX,10,"Drainage of Basal Ganglia, Percutaneous Approach, Diagnostic"
009X00Z,10,"Drainage of Thoracic Spinal Cord with Drainage Device, Open Approach"
009X4ZX,10,"Drainage of Thoracic Spinal Cord, Percutaneous Endoscopic Approach, Diagnostic"
00B14ZZ,10,"Excision of Cerebral Meninges, Percutaneous Endoscopic Approach"
00B83ZX,10,"Excision of Basal Ganglia, Percutaneous Approach, Diagnostic"
00BR4ZX,10,"Excision of Accessory Nerve, Percutaneous Endoscopic Approach, Diagnostic"
00DS3ZZ,10,"Extraction of Hypoglossal Nerve, Percutaneous Approach"
00F5XZZ,10,"Fragmentation in Intracranial Subarachnoid Space, External Approach"
00H033Z,10,"Insertion of Infusion Device into Brain, Percutaneous Approach"
00J03ZZ,10,"Inspection of Brain, Percutaneous Approach"
00KA4ZZ,10,"Map Hypothalamus, Percutaneous Endoscopic Approach"
00N,10,"Central Nervous System and Cranial Nerves, Release"
00N80ZZ,10,"Release Basal Ganglia, Open Approach"
00NQ0ZZ,10,"Release Vagus Nerve, Open Approach"
00NR0ZZ,10,"Release Accessory Nerve, Open Approach"
00PE33Z,10,"Removal of Infusion Device from Cranial Nerve, Percutaneous Approach"
00PE43Z,10,"Removal of Infusion Device from Cranial Nerve, Percutaneous Endoscopic Approach"
00PV43Z,10,"Removal of Infusion Device from Spinal Cord, Percutaneous Endoscopic Approach"
00QJ4ZZ,10,"Repair Trochlear Nerve, Percutaneous Endoscopic Approach"
00RG0JZ,10,"Replacement of Optic Nerve with Synthetic Substitute, Open Approach"
00UL0KZ,10,"Supplement Abducens Nerve with Nonautologous Tissue Substitute, Open Approach"
00UM3JZ,10,"Supplement Facial Nerve with Synthetic Substitute, Percutaneous Approach"
00UQ3KZ,10,"Supplement Vagus Nerve with Nonautologous Tissue Substitute, Percutaneous Approach"
00W00JZ,10,"Revision of Synthetic Substitute in Brain, Open Approach"
00W03YZ,10,"Revision of Other Device in Brain, Percutaneous Approach"
00W640Z,10,"Revision of Drainage Device in Cerebral Ventricle, Percutaneous Endoscopic Approach"
00WU03Z,10,"Revision of Infusion Device in Spinal Canal, Open Approach"
00XJ0ZP,10,"Transfer Trochlear Nerve to Glossopharyngeal Nerve, Open Approach"
00XM0ZF,10,"Transfer Facial Nerve to Olfactory Nerve, Open Approach"
00XP4ZQ,10,"Transfer Glossopharyngeal Nerve to Vagus Nerve, Percutaneous Endoscopic Approach"
015D3ZZ,10,"Destruction of Femoral Nerve, Percutaneous Approach"
015Q3ZZ,10,"Destruction of Sacral Plexus, Percutaneous Approach"
018C4ZZ,10,"Division of Pudendal Nerve, Percutaneous Endoscopic Approach"
019030Z,10,"Drainage of Cervical Plexus with Drainage Device, Percutaneous Approach"
01993ZX,10,"Drainage of Lumbar Plexus, Percutaneous Approach, Diagnostic"
019A0ZX,10,"Drainage of Lumbosacral Plexus, Open Approach, Diagnostic"
019Q3ZX,10,"Drainage of Sacral Plexus, Percutaneous Approach, Diagnostic"
01B44ZX,10,"Excision of Ulnar Nerve, Percutaneous Endoscopic Approach, Diagnostic"
01BH4ZZ,10,"Excision of Peroneal Nerve, Percutaneous Endoscopic Approach"
01BL0ZZ,10,"Excision of Thoracic Sympathetic Nerve, Open Approach"
01BR4ZX,10,"Excision of Sacral Nerve, Percutaneous Endoscopic Approach, Diagnostic"
01HY0MZ,10,"Insertion of Neurostimulator Lead into Peripheral Nerve, Open Approach"
01N00ZZ,10,"Release Cervical Plexus, Open Approach"
01NC3ZZ,10,"Release Pudendal Nerve, Percutaneous Approach"
01NF3ZZ,10,"Release Sciatic Nerve, Percutaneous Approach"
01NR0ZZ,10,"Release Sacral Nerve, Open Approach"
01QL3ZZ,10,"Repair Thoracic Sympathetic Nerve, Percutaneous Approach"
01QM0ZZ,10,"Repair Abdominal Sympathetic Nerve, Open Approach"
01QM3ZZ,10,"Repair Abdominal Sympathetic Nerve, Percutaneous Approach"
01QM4ZZ,10,"Repair Abdominal Sympathetic Nerve, Percutaneous Endoscopic Approach"
01RD47Z,10,"Replacement of Femoral Nerve with Autologous Tissue Substitute, Percutaneous Endoscopic Approach"
01RH4KZ,10,"Replacement of Peroneal Nerve with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach"
01SF3ZZ,10,"Reposition Sciatic Nerve, Percutaneous Approach"
01U837Z,10,"Supplement Thoracic Nerve with Autologous Tissue Substitute, Percutaneous Approach"
01UG4JZ,10,"Supplement Tibial Nerve with Synthetic Substitute, Percutaneous Endoscopic Approach"
01XB4ZB,10,"Transfer Lumbar Nerve to Lumbar Nerve, Percutaneous Endoscopic Approach"
01XD4ZF,10,"Transfer Femoral Nerve to Sciatic Nerve, Percutaneous Endoscopic Approach"
0210444,10,"Bypass Coronary Artery, One Artery from Coronary Vein with Drug-eluting Intraluminal Device, Percutaneous Endoscopic Approach"
02104A3,10,"Bypass Coronary Artery, One Artery from Coronary Artery with Autologous Arterial Tissue, Percutaneous Endoscopic Approach"
