icd_code,icd_version,long_title
S72364D,10,"Nondisplaced segmental fracture of shaft of right femur, subsequent encounter for closed fracture with routine healing"
S72364G,10,"Nondisplaced segmental fracture of shaft of right femur, subsequent encounter for closed fracture with delayed healing"
S72391N,10,"Other fracture of shaft of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
S72399A,10,"Other fracture of shaft of unspecified femur, initial encounter for closed fracture"
S72402Q,10,"Unspecified fracture of lower end of left femur, subsequent encounter for open fracture type I or II with malunion"
S72409G,10,"Unspecified fracture of lower end of unspecified femur, subsequent encounter for closed fracture with delayed healing"
S72409N,10,"Unspecified fracture of lower end of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
S72411,10,Displaced unspecified condyle fracture of lower end of right femur
S72425,10,Nondisplaced fracture of lateral condyle of left femur
S72433D,10,"Displaced fracture of medial condyle of unspecified femur, subsequent encounter for closed fracture with routine healing"
S72453K,10,"Displaced supracondylar fracture without intracondylar extension of lower end of unspecified femur, subsequent encounter for closed fracture with nonunion"
S72461B,10,"Displaced supracondylar fracture with intracondylar extension of lower end of right femur, initial encounter for open fracture type I or II"
S72464S,10,"Nondisplaced supracondylar fracture with intracondylar extension of lower end of right femur, sequela"
S72471G,10,"Torus fracture of lower end of right femur, subsequent encounter for fracture with delayed healing"
S728,10,Other fracture of femur
S7290XE,10,"Unspecified fracture of unspecified femur, subsequent encounter for open fracture type I or II with routine healing"
S7290XF,10,"Unspecified fracture of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
S73013,10,Posterior subluxation of unspecified hip
S73024A,10,"Obturator dislocation of right hip, initial encounter"
S7303,10,Other anterior subluxation and dislocation of hip
S73042D,10,"Central subluxation of left hip, subsequent encounter"
S75212D,10,"Minor laceration of greater saphenous vein at hip and thigh level, left leg, subsequent encounter"
S75221S,10,"Major laceration of greater saphenous vein at hip and thigh level, right leg, sequela"
S76021S,10,"Laceration of muscle, fascia and tendon of right hip, sequela"
S76201D,10,"Unspecified injury of adductor muscle, fascia and tendon of right thigh, subsequent encounter"
S76821A,10,"Laceration of other specified muscles, fascia and tendons at thigh level, right thigh, initial encounter"
S76892D,10,"Other injury of other specified muscles, fascia and tendons at thigh level, left thigh, subsequent encounter"
S76911A,10,"Strain of unspecified muscles, fascia and tendons at thigh level, right thigh, initial encounter"
S76919D,10,"Strain of unspecified muscles, fascia and tendons at thigh level, unspecified thigh, subsequent encounter"
S76929D,10,"Laceration of unspecified muscles, fascia and tendons at thigh level, unspecified thigh, subsequent encounter"
S772,10,Crushing injury of hip with thigh
S7721XS,10,"Crushing injury of right hip with thigh, sequela"
S7722XA,10,"Crushing injury of left hip with thigh, initial encounter"
S78911S,10,"Complete traumatic amputation of right hip and thigh, level unspecified, sequela"
S79109,10,Unspecified physeal fracture of lower end of unspecified femur
S79109G,10,"Unspecified physeal fracture of lower end of unspecified femur, subsequent encounter for fracture with delayed healing"
S79139,10,Salter-Harris Type III physeal fracture of lower end of unspecified femur
S79829S,10,"Other specified injuries of unspecified thigh, sequela"
S79922,10,Unspecified injury of left thigh
S79922S,10,"Unspecified injury of left thigh, sequela"
S8002XD,10,"Contusion of left knee, subsequent encounter"
S80251,10,"Superficial foreign body, right knee"
S80259,10,"Superficial foreign body, unspecified knee"
S81001,10,"Unspecified open wound, right knee"
S81011S,10,"Laceration without foreign body, right knee, sequela"
S81012S,10,"Laceration without foreign body, left knee, sequela"
S81032A,10,"Puncture wound without foreign body, left knee, initial encounter"
S81821A,10,"Laceration with foreign body, right lower leg, initial encounter"
S82012H,10,"Displaced osteochondral fracture of left patella, subsequent encounter for open fracture type I or II with delayed healing"
S82013A,10,"Displaced osteochondral fracture of unspecified patella, initial encounter for closed fracture"
S82016J,10,"Nondisplaced osteochondral fracture of unspecified patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
S82021F,10,"Displaced longitudinal fracture of right patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
S82023G,10,"Displaced longitudinal fracture of unspecified patella, subsequent encounter for closed fracture with delayed healing"
S82033F,10,"Displaced transverse fracture of unspecified patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
S82042B,10,"Displaced comminuted fracture of left patella, initial encounter for open fracture type I or II"
S82042Q,10,"Displaced comminuted fracture of left patella, subsequent encounter for open fracture type I or II with malunion"
S82045P,10,"Nondisplaced comminuted fracture of left patella, subsequent encounter for closed fracture with malunion"
S82101Q,10,"Unspecified fracture of upper end of right tibia, subsequent encounter for open fracture type I or II with malunion"
S82101S,10,"Unspecified fracture of upper end of right tibia, sequela"
S82102C,10,"Unspecified fracture of upper end of left tibia, initial encounter for open fracture type IIIA, IIIB, or IIIC"
S82102R,10,"Unspecified fracture of upper end of left tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
S82116G,10,"Nondisplaced fracture of unspecified tibial spine, subsequent encounter for closed fracture with delayed healing"
S82123C,10,"Displaced fracture of lateral condyle of unspecified tibia, initial encounter for open fracture type IIIA, IIIB, or IIIC"
S82124S,10,"Nondisplaced fracture of lateral condyle of right tibia, sequela"
S82132P,10,"Displaced fracture of medial condyle of left tibia, subsequent encounter for closed fracture with malunion"
S82146D,10,"Nondisplaced bicondylar fracture of unspecified tibia, subsequent encounter for closed fracture with routine healing"
S82153M,10,"Displaced fracture of unspecified tibial tuberosity, subsequent encounter for open fracture type I or II with nonunion"
S82154B,10,"Nondisplaced fracture of right tibial tuberosity, initial encounter for open fracture type I or II"
S82156S,10,"Nondisplaced fracture of unspecified tibial tuberosity, sequela"
S82162S,10,"Torus fracture of upper end of left tibia, sequela"
S82209,10,Unspecified fracture of shaft of unspecified tibia
S82209M,10,"Unspecified fracture of shaft of unspecified tibia, subsequent encounter for open fracture type I or II with nonunion"
S82234M,10,"Nondisplaced oblique fracture of shaft of right tibia, subsequent encounter for open fracture type I or II with nonunion"
S82236J,10,"Nondisplaced oblique fracture of shaft of unspecified tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
S82236Q,10,"Nondisplaced oblique fracture of shaft of unspecified tibia, subsequent encounter for open fracture type I or II with malunion"
S82242A,10,"Displaced spiral fracture of shaft of left tibia, initial encounter for closed fracture"
S82243G,10,"Displaced spiral fracture of shaft of unspecified tibia, subsequent encounter for closed fracture with delayed healing"
S82246N,10,"Nondisplaced spiral fracture of shaft of unspecified tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
S82251C,10,"Displaced comminuted fracture of shaft of right tibia, initial encounter for open fracture type IIIA, IIIB, or IIIC"
S82254N,10,"Nondisplaced comminuted fracture of shaft of right tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
S82255H,10,"Nondisplaced comminuted fracture of shaft of left tibia, subsequent encounter for open fracture type I or II with delayed healing"
S82261K,10,"Displaced segmental fracture of shaft of right tibia, subsequent encounter for closed fracture with nonunion"
S82262A,10,"Displaced segmental fracture of shaft of left tibia, initial encounter for closed fracture"
S82263B,10,"Displaced segmental fracture of shaft of unspecified tibia, initial encounter for open fracture type I or II"
S82265Q,10,"Nondisplaced segmental fracture of shaft of left tibia, subsequent encounter for open fracture type I or II with malunion"
S82301C,10,"Unspecified fracture of lower end of right tibia, initial encounter for open fracture type IIIA, IIIB, or IIIC"
S82301H,10,"Unspecified fracture of lower end of right tibia, subsequent encounter for open fracture type I or II with delayed healing"
S82309K,10,"Unspecified fracture of lower end of unspecified tibia, subsequent encounter for closed fracture with nonunion"
S82392E,10,"Other fracture of lower end of left tibia, subsequent encounter for open fracture type I or II with routine healing"
S82392G,10,"Other fracture of lower end of left tibia, subsequent encounter for closed fracture with delayed healing"
S82422C,10,"Displaced transverse fracture of shaft of left fibula, initial encounter for open fracture type IIIA, IIIB, or IIIC"
S82422J,10,"Displaced transverse fracture of shaft of left fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
S82425M,10,"Nondisplaced transverse fracture of shaft of left fibula, subsequent encounter for open fracture type I or II with nonunion"
S82425R,10,"Nondisplaced transverse fracture of shaft of left fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
S82431H,10,"Displaced oblique fracture of shaft of right fibula, subsequent encounter for open fracture type I or II with delayed healing"
S82434E,10,"Nondisplaced oblique fracture of shaft of right fibula, subsequent encounter for open fracture type I or II with routine healing"
S82434P,10,"Nondisplaced oblique fracture of shaft of right fibula, subsequent encounter for closed fracture with malunion"
S82443H,10,"Displaced spiral fracture of shaft of unspecified fibula, subsequent encounter for open fracture type I or II with delayed healing"
S82444,10,Nondisplaced spiral fracture of shaft of right fibula
S82445B,10,"Nondisplaced spiral fracture of shaft of left fibula, initial encounter for open fracture type I or II"
S82454H,10,"Nondisplaced comminuted fracture of shaft of right fibula, subsequent encounter for open fracture type I or II with delayed healing"
S82454K,10,"Nondisplaced comminuted fracture of shaft of right fibula, subsequent encounter for closed fracture with nonunion"
S82456J,10,"Nondisplaced comminuted fracture of shaft of unspecified fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
S82456K,10,"Nondisplaced comminuted fracture of shaft of unspecified fibula, subsequent encounter for closed fracture with nonunion"
S82456S,10,"Nondisplaced comminuted fracture of shaft of unspecified fibula, sequela"
S82499G,10,"Other fracture of shaft of unspecified fibula, subsequent encounter for closed fracture with delayed healing"
S82499S,10,"Other fracture of shaft of unspecified fibula, sequela"
S8252XB,10,"Displaced fracture of medial malleolus of left tibia, initial encounter for open fracture type I or II"
S8255XQ,10,"Nondisplaced fracture of medial malleolus of left tibia, subsequent encounter for open fracture type I or II with malunion"
S82832,10,Other fracture of upper and lower end of left fibula
S82839Q,10,"Other fracture of upper and lower end of unspecified fibula, subsequent encounter for open fracture type I or II with malunion"
S82842E,10,"Displaced bimalleolar fracture of left lower leg, subsequent encounter for open fracture type I or II with routine healing"
S82844H,10,"Nondisplaced bimalleolar fracture of right lower leg, subsequent encounter for open fracture type I or II with delayed healing"
S82845D,10,"Nondisplaced bimalleolar fracture of left lower leg, subsequent encounter for closed fracture with routine healing"
S82846,10,Nondisplaced bimalleolar fracture of unspecified lower leg
S82852E,10,"Displaced trimalleolar fracture of left lower leg, subsequent encounter for open fracture type I or II with routine healing"
S82855B,10,"Nondisplaced trimalleolar fracture of left lower leg, initial encounter for open fracture type I or II"
S82856J,10,"Nondisplaced trimalleolar fracture of unspecified lower leg, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
S82864D,10,"Nondisplaced Maisonneuve's fracture of right leg, subsequent encounter for closed fracture with routine healing"
S82865G,10,"Nondisplaced Maisonneuve's fracture of left leg, subsequent encounter for closed fracture with delayed healing"
S82873K,10,"Displaced pilon fracture of unspecified tibia, subsequent encounter for closed fracture with nonunion"
S8290XG,10,"Unspecified fracture of unspecified lower leg, subsequent encounter for closed fracture with delayed healing"
S8300,10,Unspecified subluxation and dislocation of patella
S83111A,10,"Anterior subluxation of proximal end of tibia, right knee, initial encounter"
S83196D,10,"Other dislocation of unspecified knee, subsequent encounter"
S83200D,10,"Bucket-handle tear of unspecified meniscus, current injury, right knee, subsequent encounter"
S83242A,10,"Other tear of medial meniscus, current injury, left knee, initial encounter"
S83269A,10,"Peripheral tear of lateral meniscus, current injury, unspecified knee, initial encounter"
S83289D,10,"Other tear of lateral meniscus, current injury, unspecified knee, subsequent encounter"
S83412A,10,"Sprain of medial collateral ligament of left knee, initial encounter"
S83419D,10,"Sprain of medial collateral ligament of unspecified knee, subsequent encounter"
S8391,10,Sprain of unspecified site of right knee
S85,10,Injury of blood vessels at lower leg level
S85009D,10,"Unspecified injury of popliteal artery, unspecified leg, subsequent encounter"
S85169A,10,"Unspecified injury of posterior tibial artery, unspecified leg, initial encounter"
S85179S,10,"Laceration of posterior tibial artery, unspecified leg, sequela"
S85411S,10,"Laceration of lesser saphenous vein at lower leg level, right leg, sequela"
S85519S,10,"Laceration of popliteal vein, unspecified leg, sequela"
S85912D,10,"Laceration of unspecified blood vessel at lower leg level, left leg, subsequent encounter"
S85912S,10,"Laceration of unspecified blood vessel at lower leg level, left leg, sequela"
S85992D,10,"Other specified injury of unspecified blood vessel at lower leg level, left leg, subsequent encounter"
S86191A,10,"Other injury of other muscle(s) and tendon(s) of posterior muscle group at lower leg level, right leg, initial encounter"
S86212D,10,"Strain of muscle(s) and tendon(s) of anterior muscle group at lower leg level, left leg, subsequent encounter"
S86309,10,"Unspecified injury of muscle(s) and tendon(s) of peroneal muscle group at lower leg level, unspecified leg"
S86801A,10,"Unspecified injury of other muscle(s) and tendon(s) at lower leg level, right leg, initial encounter"
S86829,10,"Laceration of other muscle(s) and tendon(s) at lower leg level, unspecified leg"
S8691,10,Strain of unspecified muscle and tendon at lower leg level
S86999A,10,"Other injury of unspecified muscle(s) and tendon(s) at lower leg level, unspecified leg, initial encounter"
S88012A,10,"Complete traumatic amputation at knee level, left lower leg, initial encounter"
S88119D,10,"Complete traumatic amputation at level between knee and ankle, unspecified lower leg, subsequent encounter"
S89102A,10,"Unspecified physeal fracture of lower end of left tibia, initial encounter for closed fracture"
S89102D,10,"Unspecified physeal fracture of lower end of left tibia, subsequent encounter for fracture with routine healing"
S89132,10,Salter-Harris Type III physeal fracture of lower end of left tibia
S89141G,10,"Salter-Harris Type IV physeal fracture of lower end of right tibia, subsequent encounter for fracture with delayed healing"
S89299,10,Other physeal fracture of upper end of unspecified fibula
S89301D,10,"Unspecified physeal fracture of lower end of right fibula, subsequent encounter for fracture with routine healing"
S89329D,10,"Salter-Harris Type II physeal fracture of lower end of unspecified fibula, subsequent encounter for fracture with routine healing"
S90212D,10,"Contusion of left great toe with damage to nail, subsequent encounter"
S9032,10,Contusion of left foot
S90424S,10,"Blister (nonthermal), right lesser toe(s), sequela"
S90425,10,"Blister (nonthermal), left lesser toe(s)"
S90522A,10,"Blister (nonthermal), left ankle, initial encounter"
S90541D,10,"External constriction, right ankle, subsequent encounter"
S90551A,10,"Superficial foreign body, right ankle, initial encounter"
S90821A,10,"Blister (nonthermal), right foot, initial encounter"
S90841A,10,"External constriction, right foot, initial encounter"
S90849S,10,"External constriction, unspecified foot, sequela"
S91002,10,"Unspecified open wound, left ankle"
S91011S,10,"Laceration without foreign body, right ankle, sequela"
S9105,10,Open bite of ankle
S91113S,10,"Laceration without foreign body of unspecified great toe without damage to nail, sequela"
S91125A,10,"Laceration with foreign body of left lesser toe(s) without damage to nail, initial encounter"
S91224S,10,"Laceration with foreign body of right lesser toe(s) with damage to nail, sequela"
S91244D,10,"Puncture wound with foreign body of right lesser toe(s) with damage to nail, subsequent encounter"
S9131,10,Laceration without foreign body of foot
S91311,10,"Laceration without foreign body, right foot"
S91321,10,"Laceration with foreign body, right foot"
S92011A,10,"Displaced fracture of body of right calcaneus, initial encounter for closed fracture"
S92015B,10,"Nondisplaced fracture of body of left calcaneus, initial encounter for open fracture"
S9203,10,Avulsion fracture of tuberosity of calcaneus
S92035D,10,"Nondisplaced avulsion fracture of tuberosity of left calcaneus, subsequent encounter for fracture with routine healing"
S92045G,10,"Nondisplaced other fracture of tuberosity of left calcaneus, subsequent encounter for fracture with delayed healing"
S92054G,10,"Nondisplaced other extraarticular fracture of right calcaneus, subsequent encounter for fracture with delayed healing"
S92063G,10,"Displaced intraarticular fracture of unspecified calcaneus, subsequent encounter for fracture with delayed healing"
S92064,10,Nondisplaced intraarticular fracture of right calcaneus
S92065B,10,"Nondisplaced intraarticular fracture of left calcaneus, initial encounter for open fracture"
S92116P,10,"Nondisplaced fracture of neck of unspecified talus, subsequent encounter for fracture with malunion"
S92151D,10,"Displaced avulsion fracture (chip fracture) of right talus, subsequent encounter for fracture with routine healing"
S92213A,10,"Displaced fracture of cuboid bone of unspecified foot, initial encounter for closed fracture"
S92216G,10,"Nondisplaced fracture of cuboid bone of unspecified foot, subsequent encounter for fracture with delayed healing"
S92234P,10,"Nondisplaced fracture of intermediate cuneiform of right foot, subsequent encounter for fracture with malunion"
S92236A,10,"Nondisplaced fracture of intermediate cuneiform of unspecified foot, initial encounter for closed fracture"
S92241B,10,"Displaced fracture of medial cuneiform of right foot, initial encounter for open fracture"
S92314P,10,"Nondisplaced fracture of first metatarsal bone, right foot, subsequent encounter for fracture with malunion"
S92321S,10,"Displaced fracture of second metatarsal bone, right foot, sequela"
S92333G,10,"Displaced fracture of third metatarsal bone, unspecified foot, subsequent encounter for fracture with delayed healing"
S92351D,10,"Displaced fracture of fifth metatarsal bone, right foot, subsequent encounter for fracture with routine healing"
S92404,10,Nondisplaced unspecified fracture of right great toe
S92405,10,Nondisplaced unspecified fracture of left great toe
S92422B,10,"Displaced fracture of distal phalanx of left great toe, initial encounter for open fracture"
S92422S,10,"Displaced fracture of distal phalanx of left great toe, sequela"
S92499K,10,"Other fracture of unspecified great toe, subsequent encounter for fracture with nonunion"
S92501P,10,"Displaced unspecified fracture of right lesser toe(s), subsequent encounter for fracture with malunion"
S92506,10,Nondisplaced unspecified fracture of unspecified lesser toe(s)
S92512G,10,"Displaced fracture of proximal phalanx of left lesser toe(s), subsequent encounter for fracture with delayed healing"
S92514G,10,"Nondisplaced fracture of proximal phalanx of right lesser toe(s), subsequent encounter for fracture with delayed healing"
S92811B,10,"Other fracture of right foot, initial encounter for open fracture"
S92819A,10,"Other fracture of unspecified foot, initial encounter for closed fracture"
S93116,10,Dislocation of interphalangeal joint of unspecified lesser toe(s)
S93302,10,Unspecified subluxation of left foot
S93305D,10,"Unspecified dislocation of left foot, subsequent encounter"
S93313A,10,"Subluxation of tarsal joint of unspecified foot, initial encounter"
S93419D,10,"Sprain of calcaneofibular ligament of unspecified ankle, subsequent encounter"
S93432,10,Sprain of tibiofibular ligament of left ankle
S93529A,10,"Sprain of metatarsophalangeal joint of unspecified toe(s), initial encounter"
S95102D,10,"Unspecified injury of plantar artery of left foot, subsequent encounter"
S95119D,10,"Laceration of plantar artery of unspecified foot, subsequent encounter"
S95219,10,Laceration of dorsal vein of unspecified foot
S96001D,10,"Unspecified injury of muscle and tendon of long flexor muscle of toe at ankle and foot level, right foot, subsequent encounter"
S96021S,10,"Laceration of muscle and tendon of long flexor muscle of toe at ankle and foot level, right foot, sequela"
S96291S,10,"Other specified injury of intrinsic muscle and tendon at ankle and foot level, right foot, sequela"
S968,10,Injury of other specified muscles and tendons at ankle and foot level
S96801,10,"Unspecified injury of other specified muscles and tendons at ankle and foot level, right foot"
S96999,10,"Other specified injury of unspecified muscle and tendon at ankle and foot level, unspecified foot"
S9780XD,10,"Crushing injury of unspecified foot, subsequent encounter"
S98019A,10,"Complete traumatic amputation of unspecified foot at ankle level, initial encounter"
S9813,10,Complete traumatic amputation of one lesser toe
S9814,10,Partial traumatic amputation of one lesser toe
S98222A,10,"Partial traumatic amputation of two or more left lesser toes, initial encounter"
S99012,10,Salter-Harris Type I physeal fracture of left calcaneus
S99021G,10,"Salter-Harris Type II physeal fracture of right calcaneus, subsequent encounter for fracture with delayed healing"
S99122G,10,"Salter-Harris Type II physeal fracture of left metatarsal, subsequent encounter for fracture with delayed healing"
S99149G,10,"Salter-Harris Type IV physeal fracture of unspecified metatarsal, subsequent encounter for fracture with delayed healing"
S99239,10,Salter-Harris Type III physeal fracture of phalanx of unspecified toe
S99249,10,Salter-Harris Type IV physeal fracture of phalanx of unspecified toe
S99929D,10,"Unspecified injury of unspecified foot, subsequent encounter"
T07XXXD,10,"Unspecified multiple injuries, subsequent encounter"
T170XXD,10,"Foreign body in nasal sinus, subsequent encounter"
T17200S,10,"Unspecified foreign body in pharynx causing asphyxiation, sequela"
T1739,10,Other foreign object in larynx
T17900,10,"Unspecified foreign body in respiratory tract, part unspecified causing asphyxiation"
T18100D,10,"Unspecified foreign body in esophagus causing compression of trachea, subsequent encounter"
T192XXS,10,"Foreign body in vulva and vagina, sequela"
T2023XD,10,"Burn of second degree of chin, subsequent encounter"
T20319S,10,"Burn of third degree of unspecified ear [any part, except ear drum], sequela"
T2034XD,10,"Burn of third degree of nose (septum), subsequent encounter"
T20512A,10,"Corrosion of first degree of left ear [any part, except ear drum], initial encounter"
T2054XD,10,"Corrosion of first degree of nose (septum), subsequent encounter"
T20619D,10,"Corrosion of second degree of unspecified ear [any part, except ear drum], subsequent encounter"
T2064XA,10,"Corrosion of second degree of nose (septum), initial encounter"
T2070XA,10,"Corrosion of third degree of head, face, and neck, unspecified site, initial encounter"
T20711S,10,"Corrosion of third degree of right ear [any part, except ear drum], sequela"
T2077XA,10,"Corrosion of third degree of neck, initial encounter"
T210,10,Burn of unspecified degree of trunk
T2101XD,10,"Burn of unspecified degree of chest wall, subsequent encounter"
T2126,10,Burn of second degree of male genital region
T2129XD,10,"Burn of second degree of other site of trunk, subsequent encounter"
T2156XS,10,"Corrosion of first degree of male genital region, sequela"
T2160XS,10,"Corrosion of second degree of trunk, unspecified site, sequela"
T22011,10,Burn of unspecified degree of right forearm
T2210XD,10,"Burn of first degree of shoulder and upper limb, except wrist and hand, unspecified site, subsequent encounter"
T22169S,10,"Burn of first degree of unspecified scapular region, sequela"
T22192D,10,"Burn of first degree of multiple sites of left shoulder and upper limb, except wrist and hand, subsequent encounter"
T22291A,10,"Burn of second degree of multiple sites of right shoulder and upper limb, except wrist and hand, initial encounter"
T22319A,10,"Burn of third degree of unspecified forearm, initial encounter"
T2236,10,Burn of third degree of scapular region
T2249,10,"Corrosion of unspecified degree of multiple sites of shoulder and upper limb, except wrist and hand"
T22512S,10,"Corrosion of first degree of left forearm, sequela"
T22522D,10,"Corrosion of first degree of left elbow, subsequent encounter"
T22591A,10,"Corrosion of first degree of multiple sites of right shoulder and upper limb, except wrist and hand, initial encounter"
T22591S,10,"Corrosion of first degree of multiple sites of right shoulder and upper limb, except wrist and hand, sequela"
T22631A,10,"Corrosion of second degree of right upper arm, initial encounter"
T22732S,10,"Corrosion of third degree of left upper arm, sequela"
T22769,10,Corrosion of third degree of unspecified scapular region
T23059S,10,"Burn of unspecified degree of unspecified palm, sequela"
T23131A,10,"Burn of first degree of multiple right fingers (nail), not including thumb, initial encounter"
T23209,10,"Burn of second degree of unspecified hand, unspecified site"
T23231,10,"Burn of second degree of multiple right fingers (nail), not including thumb"
T23279S,10,"Burn of second degree of unspecified wrist, sequela"
T23341,10,"Burn of third degree of multiple right fingers (nail), including thumb"
T2335,10,Burn of third degree of palm
T23371,10,Burn of third degree of right wrist
T23439A,10,"Corrosion of unspecified degree of unspecified multiple fingers (nail), not including thumb, initial encounter"
T23461,10,Corrosion of unspecified degree of back of right hand
T2349,10,Corrosion of unspecified degree of multiple sites of wrist and hand
T23502,10,"Corrosion of first degree of left hand, unspecified site"
T23579S,10,"Corrosion of first degree of unspecified wrist, sequela"
T23609A,10,"Corrosion of second degree of unspecified hand, unspecified site, initial encounter"
T23611D,10,"Corrosion of second degree of right thumb (nail), subsequent encounter"
T23642S,10,"Corrosion of second degree of multiple left fingers (nail), including thumb, sequela"
T23672D,10,"Corrosion of second degree of left wrist, subsequent encounter"
T23711D,10,"Corrosion of third degree of right thumb (nail), subsequent encounter"
T23779D,10,"Corrosion of third degree of unspecified wrist, subsequent encounter"
T24009D,10,"Burn of unspecified degree of unspecified site of unspecified lower limb, except ankle and foot, subsequent encounter"
T24022A,10,"Burn of unspecified degree of left knee, initial encounter"
T24321D,10,"Burn of third degree of right knee, subsequent encounter"
T24392,10,"Burn of third degree of multiple sites of left lower limb, except ankle and foot"
T24422A,10,"Corrosion of unspecified degree of left knee, initial encounter"
T24429,10,Corrosion of unspecified degree of unspecified knee
T24439D,10,"Corrosion of unspecified degree of unspecified lower leg, subsequent encounter"
T2451,10,Corrosion of first degree of thigh
T24519S,10,"Corrosion of first degree of unspecified thigh, sequela"
T24611,10,Corrosion of second degree of right thigh
T25021D,10,"Burn of unspecified degree of right foot, subsequent encounter"
T25191D,10,"Burn of first degree of multiple sites of right ankle and foot, subsequent encounter"
T25319A,10,"Burn of third degree of unspecified ankle, initial encounter"
T25339,10,Burn of third degree of unspecified toe(s) (nail)
T25539D,10,"Corrosion of first degree of unspecified toe(s) (nail), subsequent encounter"
T25619,10,Corrosion of second degree of unspecified ankle
T2573,10,Corrosion of third degree of toe(s) (nail)
T2631XD,10,"Burns of other specified parts of right eye and adnexa, subsequent encounter"
T304,10,"Corrosion of unspecified body region, unspecified degree"
T3285,10,Corrosions involving 80-89% of body surface with 50-59% third degree corrosion
T33812S,10,"Superficial frostbite of left ankle, sequela"
T340,10,Frostbite with tissue necrosis of head
T3409,10,Frostbite with tissue necrosis of other part of head
T3452,10,Frostbite with tissue necrosis of hand
T360X2,10,"Poisoning by penicillins, intentional self-harm"
T361X4A,10,"Poisoning by cephalosporins and other beta-lactam antibiotics, undetermined, initial encounter"
T366X2,10,"Poisoning by rifampicins, intentional self-harm"
T366X4A,10,"Poisoning by rifampicins, undetermined, initial encounter"
T367X1S,10,"Poisoning by antifungal antibiotics, systemically used, accidental (unintentional), sequela"
T367X3A,10,"Poisoning by antifungal antibiotics, systemically used, assault, initial encounter"
T367X6,10,"Underdosing of antifungal antibiotics, systemically used"
T3695XS,10,"Adverse effect of unspecified systemic antibiotic, sequela"
T375X4A,10,"Poisoning by antiviral drugs, undetermined, initial encounter"
T380X,10,"Poisoning by, adverse effect of and underdosing of glucocorticoids and synthetic analogues"
T380X4S,10,"Poisoning by glucocorticoids and synthetic analogues, undetermined, sequela"
T383X2A,10,"Poisoning by insulin and oral hypoglycemic [antidiabetic] drugs, intentional self-harm, initial encounter"
T383X5,10,Adverse effect of insulin and oral hypoglycemic [antidiabetic] drugs
T38902S,10,"Poisoning by unspecified hormone antagonists, intentional self-harm, sequela"
T39015A,10,"Adverse effect of aspirin, initial encounter"
T39092S,10,"Poisoning by salicylates, intentional self-harm, sequela"
T391X1,10,"Poisoning by 4-Aminophenol derivatives, accidental (unintentional)"
T391X6,10,Underdosing of 4-Aminophenol derivatives
T392X1A,10,"Poisoning by pyrazolone derivatives, accidental (unintentional), initial encounter"
T392X3,10,"Poisoning by pyrazolone derivatives, assault"
T3992XD,10,"Poisoning by unspecified nonopioid analgesic, antipyretic and antirheumatic, intentional self-harm, subsequent encounter"
T3994,10,"Poisoning by unspecified nonopioid analgesic, antipyretic and antirheumatic, undetermined"
T3995XS,10,"Adverse effect of unspecified nonopioid analgesic, antipyretic and antirheumatic, sequela"
T400X4,10,"Poisoning by opium, undetermined"
T400X4D,10,"Poisoning by opium, undetermined, subsequent encounter"
T402X5A,10,"Adverse effect of other opioids, initial encounter"
T403X2D,10,"Poisoning by methadone, intentional self-harm, subsequent encounter"
T404X3,10,"Poisoning by other synthetic narcotics, assault"
T40605,10,Adverse effect of unspecified narcotics
T40605D,10,"Adverse effect of unspecified narcotics, subsequent encounter"
T407X6S,10,"Underdosing of cannabis (derivatives), sequela"
T408X1A,10,"Poisoning by lysergide [LSD], accidental (unintentional), initial encounter"
T40905S,10,"Adverse effect of unspecified psychodysleptics [hallucinogens], sequela"
T41203D,10,"Poisoning by unspecified general anesthetics, assault, subsequent encounter"
T41293,10,"Poisoning by other general anesthetics, assault"
T41294,10,"Poisoning by other general anesthetics, undetermined"
T4144XD,10,"Poisoning by unspecified anesthetic, undetermined, subsequent encounter"
T415X3S,10,"Poisoning by therapeutic gases, assault, sequela"
T420,10,"Poisoning by, adverse effect of and underdosing of hydantoin derivatives"
T420X3D,10,"Poisoning by hydantoin derivatives, assault, subsequent encounter"
T421X2D,10,"Poisoning by iminostilbenes, intentional self-harm, subsequent encounter"
T422X,10,"Poisoning by, adverse effect of and underdosing of succinimides and oxazolidinediones"
T422X2D,10,"Poisoning by succinimides and oxazolidinediones, intentional self-harm, subsequent encounter"
